Practice ID,Practice Type,Driver ID,Event ID,Position,Time,Laps Completed
780,3,6,7,6,1:14.278,16
781,3,18,7,7,1:14.353,18
782,3,7,7,8,1:14.360,15
783,3,10,7,9,1:14.659,16
784,3,16,7,10,1:14.681,20
785,3,15,7,11,1:14.681,15
786,3,13,7,12,1:14.693,18
787,3,5,7,13,1:14.756,14
788,3,14,7,14,1:14.988,12
789,3,19,7,15,1:15.105,17
790,3,17,7,16,1:15.266,15
791,3,12,7,17,1:15.534,12
792,3,8,7,18,1:15.841,14
793,3,9,7,19,1:15.851,13
794,3,11,7,20,1:16.529,5
795,3,0,8,1,1:23.106,22
796,3,18,8,2,1:23.397,22
797,3,2,8,3,1:24.483,18
798,3,12,8,4,1:24.715,23
799,3,3,8,5,1:24.765,14
800,3,8,8,6,1:24.825,19
801,3,5,8,7,1:24.944,22
802,3,10,8,8,1:24.955,24
803,3,7,8,9,1:24.988,22
804,3,4,8,10,1:25.087,20
805,3,14,8,11,1:25.140,20
806,3,19,8,12,1:25.191,25
807,3,16,8,13,1:25.198,21
808,3,9,8,14,1:25.379,21
809,3,6,8,15,1:25.435,20
810,3,13,8,16,1:25.725,24
811,3,1,8,17,1:25.857,20
812,3,15,8,18,1:26.750,23
813,3,17,8,19,1:26.840,10
814,3,11,8,20,1:27.279,16
815,3,18,10,1,1:27.419,24
816,3,9,10,2,1:27.592,14
817,3,2,10,3,1:27.784,17
818,3,8,10,4,1:27.893,19
819,3,4,10,5,1:27.948,16
820,3,3,10,6,1:27.964,21
821,3,11,10,7,1:28.151,16
822,3,0,10,8,1:28.266,19
823,3,6,10,9,1:28.284,17
824,3,10,10,10,1:28.337,21
825,3,13,10,11,1:28.504,20
826,3,16,10,12,1:28.563,18
827,3,5,10,13,1:28.620,15
828,3,1,10,14,1:28.904,19
829,3,12,10,15,1:29.207,13
830,3,17,10,16,1:29.233,22
831,3,19,10,17,1:29.437,20
832,3,7,10,18,1:29.586,15
833,3,14,10,19,1:33.590,13
834,3,15,10,20,,2
835,3,4,11,1,1:17.811,20
836,3,0,11,2,1:18.061,23
837,3,1,11,3,1:18.067,25
838,3,14,11,4,1:18.077,21
839,3,16,11,5,1:18.082,19
840,3,6,11,6,1:18.119,22
841,3,18,11,7,1:18.190,28
842,3,3,11,8,1:18.234,29
843,3,2,11,9,1:18.350,20
844,3,7,11,10,1:18.489,24
845,3,5,11,11,1:18.536,20
846,3,15,11,12,1:18.544,23
847,3,9,11,13,1:18.592,17
848,3,19,11,14,1:18.598,19
849,3,12,11,15,1:18.649,26
850,3,8,11,16,1:18.776,22
851,3,11,11,17,1:18.814,16
852,3,20,11,18,1:18.828,28
853,3,17,11,19,1:18.979,22
854,3,10,11,20,1:19.156,29
855,3,0,13,1,1:21.631,18
856,3,6,13,2,1:22.010,18
857,3,1,13,3,1:22.631,18
858,3,2,13,4,1:22.634,14
859,3,4,13,5,1:22.723,18
860,3,9,13,6,1:22.750,19
861,3,19,13,7,1:22.892,20
862,3,7,13,8,1:22.965,25
863,3,18,13,9,1:23.093,12
864,3,16,13,10,1:23.158,24
865,3,8,13,11,1:23.210,15
866,3,3,13,12,1:23.438,17
867,3,10,13,13,1:23.544,18
868,3,11,13,14,1:23.570,20
869,3,14,13,15,1:23.640,20
870,3,17,13,16,1:23.806,12
871,3,5,13,17,1:24.058,15
872,3,21,13,18,1:26.343,26
873,3,15,13,19,1:28.482,9
874,3,12,13,20,,1
875,3,3,14,1,1:20.912,23
876,3,0,14,2,1:20.998,23
877,3,4,14,3,1:21.453,23
878,3,18,14,4,1:21.486,23
879,3,2,14,5,1:21.711,24
880,3,6,14,6,1:21.730,25
881,3,12,14,7,1:21.884,21
882,3,14,14,8,1:21.985,27
883,3,9,14,9,1:22.054,18
884,3,1,14,10,1:22.192,16
885,3,5,14,11,1:22.245,31
886,3,21,14,12,1:22.296,29
887,3,10,14,13,1:22.297,28
888,3,19,14,14,1:22.302,17
889,3,11,14,15,1:22.380,23
890,3,7,14,16,1:22.511,30
891,3,16,14,17,1:22.515,24
892,3,17,14,18,1:22.739,20
893,3,15,14,19,1:22.742,30
894,3,8,14,20,1:22.852,22
895,3,3,15,1,1:32.065,23
896,3,6,15,2,1:32.134,20
897,3,16,15,3,1:32.303,17
898,3,0,15,4,1:32.378,21
899,3,18,15,5,1:32.381,25
900,3,4,15,6,1:32.535,18
901,3,19,15,7,1:32.730,18
902,3,1,15,8,1:32.784,20
903,3,14,15,9,1:32.896,18
904,3,10,15,10,1:32.945,18
905,3,12,15,11,1:32.970,16
906,3,17,15,12,1:32.979,19
907,3,2,15,13,1:33.051,19
908,3,5,15,14,1:33.126,23
909,3,8,15,15,1:33.351,19
910,3,21,15,16,1:33.357,19
911,3,9,15,17,1:33.370,15
912,3,7,15,18,1:33.540,26
913,3,15,15,19,1:33.637,24
914,3,11,15,20,1:33.708,16
915,3,0,16,1,1:30.267,12
916,3,16,16,2,1:30.507,16
917,3,19,16,3,1:30.555,15
918,3,1,16,4,1:31.004,12
919,3,18,16,5,1:31.022,20
920,3,3,16,6,1:31.137,20
921,3,4,16,7,1:31.159,13
922,3,6,16,8,1:31.505,9
923,3,2,16,9,1:31.549,16
924,3,15,16,10,1:31.668,15
925,3,7,16,11,1:31.699,15
926,3,12,16,12,1:31.880,16
927,3,17,16,13,1:31.924,13
928,3,10,16,14,1:31.951,18
929,3,14,16,15,1:31.979,13
930,3,11,16,16,1:32.002,13
931,3,21,16,17,1:32.048,18
932,3,9,16,18,1:32.113,12
933,3,5,16,19,1:32.154,19
934,3,8,16,20,1:32.199,15
935,3,0,19,1,1:17.887,19
936,3,9,19,2,1:17.957,19
937,3,1,19,3,1:18.026,19
938,3,6,19,4,1:18.248,20
939,3,19,19,5,1:18.392,22
940,3,7,19,6,1:18.437,26
941,3,10,19,7,1:18.450,26
942,3,16,19,8,1:18.480,21
943,3,20,19,9,1:18.499,15
944,3,4,19,10,1:18.522,21
945,3,11,19,11,1:18.718,15
946,3,15,19,12,1:18.917,21
947,3,18,19,13,1:18.970,22
948,3,5,19,14,1:19.094,21
949,3,3,19,15,1:19.293,23
950,3,14,19,16,1:19.320,18
951,3,2,19,17,1:19.471,21
952,3,8,19,18,1:19.509,19
953,3,12,19,19,1:19.573,9
954,3,17,19,20,1:19.839,19
